frame	3/pressure	2/pressure	0/pressure	4/pressure	
13266	998.5382	998.6719	1000.36566	998.8642	
13267	998.5158	998.67303	1000.45056	998.9037	
13268	998.5158	998.67303	1000.45056	998.9037	
13269	998.55237	998.67303	1000.45056	998.95197	
13270	998.55237	998.6391	1000.3921	998.95197	
13271	998.55237	998.6391	1000.3921	998.91925	
13272	998.54474	998.6391	1000.3921	998.91925	
13273	998.54474	998.7273	1000.22565	998.9816	
13274	998.5051	998.7273	1000.22565	998.9816	
13275	998.5051	998.7273	1000.3496	998.9816	
13276	998.5496	998.56946	1000.3496	998.91626	
13277	998.5496	998.56946	1000.3496	998.91626	
13278	998.50305	998.56946	1000.3213	998.8636	
13279	998.50305	998.63446	1000.3213	998.8636	
13280	998.50305	998.63446	1000.3213	998.8636	
13281	998.4453	998.63446	1000.28644	998.89496	
13282	998.4453	998.61646	1000.28644	998.89496	
13283	998.5139	998.61646	1000.28644	998.9357	
13284	998.5139	998.61646	1000.40216	998.9357	
13285	998.481	998.6786	1000.40216	998.91595	
13286	998.481	998.6786	1000.40216	998.91595	
13287	998.481	998.6786	1000.3596	998.9701	
13288	998.4879	998.71625	1000.3596	998.9701	
13289	998.4879	998.71625	1000.3596	998.86694	
13290	998.5057	998.71625	1000.2355	998.86694	
13291	998.5057	998.61053	1000.2355	998.86694	
13292	998.55414	998.61053	1000.2355	998.91284	
13293	998.55414	998.61053	1000.2635	998.91284	
13294	998.54535	998.7147	1000.2635	998.95166	
13295	998.54535	998.7147	1000.2938	998.95166	
13296	998.54535	998.7147	1000.2938	998.98126	
13297	998.49207	998.60284	1000.2938	998.98126	
13298	998.49207	998.60284	1000.29596	998.98126	
13299	998.4688	998.60284	1000.29596	999.0957	
13300	998.4688	998.67993	1000.29596	999.0957	
13301	998.4733	998.67993	1000.21063	999.00964	
13302	998.4733	998.67993	1000.21063	999.00964	
13303	998.4733	998.72156	1000.21063	998.99976	
13304	998.4551	998.72156	1000.3058	998.99976	
13305	998.4551	998.72156	1000.3058	998.95135	
13306	998.55365	998.7435	1000.3058	998.95135	
13307	998.55365	998.7435	1000.35876	998.95135	
13308	998.64954	998.7435	1000.35876	998.89484	
13309	998.64954	998.7713	1000.35876	998.89484	
13310	998.64954	998.7713	1000.30164	998.9572	
13311	998.5849	998.7713	1000.30164	998.9572	
13312	998.5849	998.73267	1000.30164	999.0026	
13313	998.5213	998.73267	1000.2749	999.0026	
13314	998.5213	998.73267	1000.2749	999.0026	
13315	998.4585	998.6229	1000.2852	999.0026	
13316	998.4585	998.6229	1000.2852	999.0026	
13317	998.4585	998.6229	1000.2852	998.96234	
13318	998.5587	998.7273	1000.3514	998.96234	
13319	998.5587	998.7273	1000.3514	998.92474	
13320	998.47107	998.7273	1000.3514	998.92474	
13321	998.47107	998.72235	1000.2852	998.92474	
13322	998.458	998.72235	1000.2852	998.9498	
13323	998.458	998.72235	1000.2852	998.9498	
13324	998.5124	998.709	1000.27545	999.0119	
13325	998.5124	998.709	1000.27545	999.0119	
13326	998.5124	998.709	1000.27545	998.99664	
13327	998.5094	998.70984	1000.38617	998.99664	
13328	998.5094	998.70984	1000.38617	999.1078	
13329	998.46814	998.70984	1000.38617	999.1078	
13330	998.46814	998.7083	1000.34235	999.1078	
13331	998.4587	998.7083	1000.34235	999.0273	
13332	998.4587	998.7083	1000.34235	999.0273	
13333	998.4587	998.61646	1000.27545	998.9758	
13334	998.4884	998.61646	1000.27545	998.9758	
13335	998.4884	998.61646	1000.27545	998.929	
13336	998.52264	998.6407	1000.27905	998.929	
13337	998.52264	998.6407	1000.27905	998.929	
13338	998.48816	998.6407	1000.27924	998.94775	
13339	998.48816	998.60675	1000.27924	998.94775	
13340	998.58264	998.60675	1000.27924	998.9932	
13341	998.58264	998.60675	1000.332	998.9932	
13342	998.58264	998.6313	1000.332	999.0177	
13343	998.58264	998.6313	1000.332	999.0177	
13344	998.58264	998.6313	1000.3731	999.0177	
13345	998.58264	998.62225	1000.3731	998.9446	
13346	998.54315	998.62225	1000.3731	998.9446	
13347	998.54315	998.62225	1000.32355	998.89594	
13348	998.6051	998.5427	1000.32355	998.89594	
13349	998.6051	998.5427	1000.32355	998.9874	
13350	998.6051	998.5427	1000.32135	998.9874	
13351	998.6012	998.6523	1000.32135	998.9745	
13352	998.6012	998.6523	1000.32135	998.9745	
13353	998.4354	998.6523	1000.2371	998.9745	
13354	998.4354	998.6122	1000.2371	998.9725	
13355	998.54236	998.6122	1000.26215	998.9725	
13356	998.54236	998.6122	1000.26215	998.9891	
13357	998.53296	998.7235	1000.26215	998.9891	
13358	998.53296	998.7235	1000.2724	998.9476	
13359	998.53296	998.7235	1000.2724	998.9476	
13360	998.5266	998.6643	1000.2724	998.9476	
13361	998.5266	998.6643	1000.26483	998.9863	
13362	998.5762	998.6643	1000.26483	998.9863	
13363	998.5762	998.6476	1000.26483	999.0228	
13364	998.5434	998.6476	1000.27905	999.0228	
13365	998.5434	998.6476	1000.27905	998.96564	
13366	998.5434	998.63654	1000.27905	998.96564	
13367	998.51184	998.63654	1000.2704	999.0327	
13368	998.51184	998.63654	1000.2704	999.0327	
13369	998.57465	998.68634	1000.2704	999.0327	
13370	998.57465	998.68634	1000.31744	998.97375	
13371	998.4585	998.6246	1000.31744	998.97375	
13372	998.4585	998.6246	1000.32306	998.9017	
13373	998.4585	998.6246	1000.32306	998.9017	
13374	998.41626	998.69855	1000.32306	998.95917	
13375	998.41626	998.69855	1000.293	998.95917	
13376	998.4015	998.69855	1000.293	998.95917	
13377	998.4015	998.6449	1000.293	998.8935	
13378	998.4937	998.6449	1000.2254	998.8935	
13379	998.4937	998.6449	1000.2254	998.9156	
13380	998.5054	998.6812	1000.2254	998.9156	
13381	998.5054	998.6812	1000.24365	998.98096	
13382	998.5054	998.6812	1000.24365	998.98096	
13383	998.4945	998.7338	1000.24365	998.9448	
13384	998.4945	998.7338	1000.3551	998.9448	
13385	998.482	998.7338	1000.3551	998.9448	
13386	998.482	998.7338	1000.3551	998.87476	
13387	998.55255	998.7338	1000.30054	998.87476	
13388	998.55255	998.7338	1000.30054	998.9078	
13389	998.55255	998.7338	1000.30054	998.9078	
13390	998.524	998.6101	1000.3352	998.87445	
13391	998.524	998.6101	1000.3352	998.87445	
13392	998.4934	998.6101	1000.3352	998.87445	
13393	998.4934	998.59393	1000.2822	998.9017	
13394	998.47656	998.59393	1000.2822	998.9017	
13395	998.47656	998.59393	1000.3233	998.95306	
13396	998.47656	998.59326	1000.3233	998.95306	
13397	998.48047	998.59326	1000.3233	998.97766	
13398	998.48047	998.59326	1000.3147	998.97766	
13399	998.5236	998.66187	1000.3147	998.97766	
13400	998.5236	998.66187	1000.3147	998.983	
13401	998.5236	998.66187	1000.27924	998.983	
13402	998.5236	998.63586	1000.27924	999.0277	
13403	998.48346	998.63586	1000.27924	999.0277	
13404	998.48346	998.5809	1000.3774	999.0044	
13405	998.48346	998.5809	1000.3774	999.0044	
13406	998.5007	998.5809	1000.3774	998.9613	
13407	998.5007	998.64014	1000.3701	998.9613	
13408	998.50354	998.64014	1000.3701	998.9613	
13409	998.50354	998.64014	1000.3701	998.97833	
13410	998.4286	998.6148	1000.3336	998.97833	
13411	998.4286	998.6148	1000.3336	998.8699	
13412	998.4286	998.6148	1000.3336	998.8699	
13413	998.5162	998.67694	1000.3295	998.99457	
13414	998.5162	998.67694	1000.3295	998.99457	
13415	998.44965	998.67694	1000.3053	998.99457	
13416	998.44965	998.7226	1000.3053	999.04254	
13417	998.4314	998.7226	1000.3053	999.04254	
13418	998.4314	998.7226	1000.3466	998.99567	
13419	998.5678	998.6097	1000.3466	998.99567	
13420	998.5678	998.6097	1000.3466	999.0014	
13421	998.5678	998.6097	1000.2434	999.0014	
13422	998.57587	998.648	1000.2434	999.05493	
13423	998.57587	998.648	1000.2434	999.05493	
13424	998.55853	998.648	1000.22296	999.05493	
13425	998.55853	998.61053	1000.22296	999.04663	
13426	998.5007	998.61053	1000.22296	999.04663	
13427	998.5007	998.61053	1000.26904	998.9252	
13428	998.5007	998.6058	1000.26904	998.9252	
13429	998.42957	998.6058	1000.26904	998.883	
13430	998.42957	998.6058	1000.25464	998.883	
13431	998.4813	998.6178	1000.25464	998.883	
13432	998.4813	998.6178	1000.25464	998.96674	
13433	998.5444	998.6178	1000.2678	998.96674	
13434	998.5444	998.6146	1000.2678	998.9845	
13435	998.5444	998.6146	1000.2678	998.9845	
13436	998.52454	998.6146	1000.251	998.9336	
13437	998.52454	998.63586	1000.251	998.9336	
13438	998.51074	998.63586	1000.27905	998.9336	
13439	998.51074	998.63586	1000.27905	998.9916	
13440	998.42365	998.6275	1000.27905	998.9916	
13441	998.42365	998.6275	1000.22565	998.9603	
13442	998.4172	998.6275	1000.22565	998.9603	
13443	998.4172	998.64166	1000.22565	998.9708	
13444	998.4172	998.64166	1000.29156	998.9708	
13445	998.5398	998.64166	1000.29156	998.9395	
13446	998.5398	998.55054	1000.29156	998.9395	
13447	998.52716	998.55054	1000.4073	998.9395	
13448	998.52716	998.55054	1000.4073	999.0099	
13449	998.5142	998.666	1000.4073	999.0099	
13450	998.5142	998.666	1000.341	998.9343	
13451	998.5142	998.666	1000.341	998.9343	
13452	998.52966	998.68634	1000.341	998.948	
13453	998.52966	998.68634	1000.33246	998.948	
13454	998.434	998.68634	1000.33246	998.948	
13455	998.434	998.6117	1000.33246	998.9674	
13456	998.4688	998.6117	1000.31555	998.9674	
13457	998.4688	998.6117	1000.31555	998.9469	
13458	998.59625	998.62866	1000.3012	998.9469	
13459	998.59625	998.62866	1000.3012	998.9408	
13460	998.59625	998.62866	1000.3012	998.9408	
13461	998.51715	998.6581	1000.3437	998.9408	
13462	998.51715	998.6581	1000.3437	998.9891	
13463	998.45026	998.6581	1000.3437	998.9891	
13464	998.45026	998.66974	1000.2243	998.92175	
13465	998.49896	998.66974	1000.2243	998.92175	
13466	998.49896	998.66974	1000.2243	998.97766	
13467	998.49896	998.6736	1000.2818	998.97766	
13468	998.5012	998.6736	1000.2818	998.88696	
13469	998.5012	998.6736	1000.2818	998.88696	
13470	998.4539	998.5948	1000.30695	998.88696	
13471	998.4539	998.5948	1000.30695	999.01	
13472	998.5354	998.5948	1000.30695	999.01	
13473	998.5354	998.61584	1000.32263	998.96124	
13474	998.4723	998.61584	1000.32263	998.96124	
13475	998.4723	998.61584	1000.3446	998.998	
13476	998.4723	998.67316	1000.3446	998.998	
13477	998.52264	998.67316	1000.3446	998.998	
13478	998.52264	998.67316	1000.27203	998.9242	
13479	998.485	998.60583	1000.27203	998.9242	
13480	998.485	998.60583	1000.27203	998.9855	
13481	998.4688	998.60583	1000.3274	998.9855	
13482	998.4688	998.6014	1000.3274	998.9421	
13483	998.4688	998.6014	1000.3274	998.9421	
13484	998.41486	998.6014	1000.3306	998.9421	
13485	998.41486	998.6246	1000.3306	998.92944	
13486	998.49866	998.6246	1000.3306	998.92944	
13487	998.49866	998.6246	1000.2704	998.963	
13488	998.5733	998.6722	1000.2704	998.963	
13489	998.5733	998.6722	1000.2704	998.97516	
13490	998.5733	998.6722	1000.32764	998.97516	
13491	998.4674	998.6091	1000.32764	998.949	
13492	998.4674	998.6091	1000.32764	998.949	
13493	998.451	998.6091	1000.338	998.949	
13494	998.451	998.6617	1000.338	998.9645	
13495	998.5379	998.6617	1000.338	998.9645	
13496	998.5379	998.6617	1000.338	998.976	
13497	998.48724	998.5664	1000.3109	998.976	
13498	998.48724	998.5664	1000.41486	998.8452	
13499	998.48724	998.5664	1000.41486	998.8452	
13500	998.42633	998.6736	1000.41486	998.8452	
13501	998.42633	998.6736	1000.2976	998.9928	
13502	998.4396	998.6736	1000.2976	998.9928	
13503	998.4396	998.6368	1000.2976	999.03357	
13504	998.4928	998.6368	1000.2976	999.03357	
13505	998.4928	998.6368	1000.2976	998.982	
13506	998.49634	998.6934	1000.2976	998.982	
13507	998.49634	998.6934	1000.3473	998.9663	
13508	998.49634	998.6934	1000.3473	998.9663	
13509	998.46783	998.695	1000.3473	998.9663	
13510	998.46783	998.695	1000.24255	998.9094	
13511	998.44275	998.695	1000.24255	998.9094	
13512	998.44275	998.71063	1000.24255	998.917	
13513	998.46484	998.71063	1000.2618	998.917	
13514	998.46484	998.71063	1000.2618	998.95135	
13515	998.46484	998.6704	1000.2618	998.95135	
13516	998.49835	998.6704	1000.3417	998.95135	
13517	998.49835	998.6704	1000.3417	998.9599	
13518	998.5795	998.7229	1000.3417	998.9599	
13519	998.5795	998.7229	1000.3092	998.9152	
13520	998.4247	998.7229	1000.3092	998.9152	
13521	998.4247	998.6977	1000.3092	998.954	
13522	998.4247	998.6977	1000.2902	998.954	
13523	998.4895	998.6977	1000.2902	999.00507	
13524	998.4895	998.71625	1000.2902	999.00507	
13525	998.51715	998.71625	1000.31537	999.00507	
13526	998.51715	998.71625	1000.31537	998.9847	
13527	998.49274	998.70215	1000.28845	998.9847	
13528	998.49274	998.70215	1000.28845	998.9473	
13529	998.52814	998.70215	1000.28845	998.9473	
13530	998.52814	998.7297	1000.35236	998.99457	
13531	998.52814	998.7297	1000.35236	998.99457	
13532	998.45355	998.7297	1000.35236	998.99457	
13533	998.45355	998.6176	1000.3757	998.9252	
13534	998.57104	998.6176	1000.3757	998.9252	
13535	998.57104	998.61993	1000.3757	998.9252	
13536	998.54895	998.61993	1000.3541	998.9252	
13537	998.54895	998.61993	1000.3541	998.9252	
13538	998.54895	998.5882	1000.3541	999.04224	
13539	998.49963	998.5882	1000.32697	999.04224	
13540	998.49963	998.5882	1000.32697	999.04224	
13541	998.50256	998.6201	1000.3019	998.9676	
13542	998.50256	998.6201	1000.3019	998.9676	
13543	998.509	998.6201	1000.3019	998.95575	
13544	998.509	998.6544	1000.4056	998.95575	
13545	998.509	998.6544	1000.4056	998.89954	
13546	998.43317	998.6544	1000.4056	998.89954	
13547	998.43317	998.7006	1000.30695	999.02014	
13548	998.523	998.7006	1000.30695	999.02014	
13549	998.523	998.7006	1000.30695	998.9704	
13550	998.50684	998.7222	1000.3149	998.9704	
13551	998.50684	998.7222	1000.3149	998.9704	
13552	998.4629	998.7222	1000.3149	998.9446	
13553	998.4629	998.7032	1000.353	998.9446	
13554	998.4629	998.7032	1000.353	998.9674	
13555	998.5057	998.7032	1000.353	998.9674	
13556	998.5057	998.7265	1000.24365	998.9674	
13557	998.4878	998.7265	1000.24365	998.89496	
13558	998.4878	998.7265	1000.24365	998.89496	
13559	998.5512	998.6268	1000.2878	998.95825	
13560	998.5512	998.6268	1000.2878	998.95825	
13561	998.5512	998.6268	1000.35034	998.9891	
13562	998.482	998.7077	1000.35034	998.9891	
13563	998.482	998.7077	1000.35034	998.98914	
13564	998.4731	998.7077	1000.3533	998.98914	
13565	998.4731	998.5569	1000.3533	998.98914	
13566	998.4453	998.5569	1000.3533	998.96326	
13567	998.4453	998.5569	1000.37537	998.96326	
13568	998.4453	998.6272	1000.37537	999.03613	
13569	998.48285	998.6272	1000.37537	999.03613	
13570	998.48285	998.6272	1000.2941	998.9786	
13571	998.48755	998.67694	1000.2941	998.9786	
13572	998.48755	998.67694	1000.2941	998.9005	
13573	998.4655	998.67694	1000.2394	998.9005	
13574	998.4655	998.6998	1000.2394	998.9005	
13575	998.4928	998.6998	1000.2394	998.9688	
13576	998.4928	998.6998	1000.2971	998.9688	
13577	998.4928	998.6992	1000.2971	999.0126	
13578	998.4629	998.6992	1000.2971	999.0126	
13579	998.4629	998.6992	1000.32355	998.93	
13580	998.4701	998.68274	1000.32355	998.93	
13581	998.4701	998.68274	1000.3574	998.93	
13582	998.4126	998.68274	1000.3574	998.9898	
13583	998.4126	998.61255	1000.3574	998.9898	
13584	998.4126	998.61255	1000.24023	998.9564	
13585	998.4889	998.61255	1000.24023	998.9564	
13586	998.4889	998.72424	1000.24023	999.0174	
13587	998.458	998.72424	1000.2878	999.0174	
13588	998.458	998.72424	1000.2878	999.0174	
13589	998.5223	998.7423	1000.2878	998.9603	
13590	998.5223	998.7423	1000.2852	998.9603	
13591	998.5223	998.7423	1000.2852	998.95557	
13592	998.48267	998.7505	1000.2852	998.95557	
13593	998.48267	998.7505	1000.28613	999.0277	
13594	998.4587	998.7505	1000.28613	999.0277	
13595	998.4587	998.6841	1000.28613	999.00037	
13596	998.47107	998.6841	1000.27246	999.00037	
13597	998.47107	998.6841	1000.27246	999.00037	
13598	998.457	998.6998	1000.27246	998.96906	
13599	998.457	998.6998	1000.22205	998.96906	
13600	998.457	998.6998	1000.22205	998.9381	
13601	998.47174	998.70966	1000.29913	998.9381	
13602	998.47174	998.70966	1000.29913	998.995	
13603	998.4813	998.70966	1000.29913	998.995	
13604	998.4813	998.67633	1000.34906	998.995	
13605	998.5194	998.67633	1000.34906	998.97284	
13606	998.5194	998.67633	1000.34906	998.97284	
13607	998.5194	998.67816	1000.28284	998.96814	
13608	998.3777	998.67816	1000.28284	998.96814	
13609	998.3777	998.67816	1000.28284	998.98615	
13610	998.3422	998.7174	1000.30554	998.98615	
13611	998.3422	998.7174	1000.30554	998.9421	
13612	998.56006	998.7174	1000.30554	998.9421	
13613	998.56006	998.68085	1000.30457	998.9421	
13614	998.5119	998.68085	1000.30457	998.9874	
13615	998.5119	998.68085	1000.30457	998.9874	
13616	998.5119	998.68506	1000.29486	999.0158	
13617	998.4922	998.68506	1000.29486	999.0158	
13618	998.4922	998.68506	1000.29486	998.9378	
13619	998.42365	998.6446	1000.3142	998.9378	
13620	998.42365	998.6446	1000.3142	998.9378	
13621	998.4595	998.6446	1000.3142	998.9656	
13622	998.4595	998.69794	1000.35236	998.9656	
13623	998.4595	998.69794	1000.35236	998.92474	
13624	998.44586	998.69794	1000.40717	998.92474	
13625	998.44586	998.7597	1000.40717	998.977	
13626	998.4989	998.7597	1000.40717	998.977	
13627	998.4989	998.7597	1000.3507	998.96564	
13628	998.5444	998.7071	1000.3507	998.96564	
13629	998.5444	998.7071	1000.3507	998.96564	
13630	998.5444	998.7071	1000.3558	999.0037	
13631	998.5101	998.6346	1000.3558	999.0037	
13632	998.5101	998.6346	1000.3558	998.95	
13633	998.5832	998.6346	1000.31305	998.95	
13634	998.5832	998.6989	1000.31305	998.9735	
13635	998.57654	998.6989	1000.31305	998.9735	
13636	998.57654	998.6989	1000.3224	998.9735	
13637	998.5039	998.71063	1000.3224	998.96814	
13638	998.5039	998.71063	1000.3224	998.96814	
13639	998.5039	998.71063	1000.3372	998.98505	
13640	998.42267	998.6992	1000.3372	998.98505	
13641	998.42267	998.6992	1000.4085	998.9697	
13642	998.54504	998.6992	1000.4085	998.9697	
13643	998.54504	998.738	1000.4085	998.88293	
13644	998.54504	998.738	1000.3537	998.88293	
13645	998.54504	998.738	1000.3537	998.88293	
13646	998.54504	998.6014	1000.3537	998.9404	
13647	998.5375	998.6014	1000.31415	998.9404	
13648	998.5375	998.6014	1000.31415	999.0511	
13649	998.5375	998.6246	1000.31415	999.0511	
13650	998.55664	998.6246	1000.34393	998.9214	
13651	998.55664	998.6246	1000.34393	998.9214	
13652	998.46326	998.7249	1000.34393	998.9214	
13653	998.46326	998.7249	1000.33746	998.9707	
13654	998.5229	998.7249	1000.33746	998.9707	
13655	998.5229	998.708	1000.33746	998.9473	
13656	998.5229	998.708	1000.3806	998.9473	
13657	998.53	998.708	1000.3806	998.95276	
13658	998.53	998.67566	1000.3806	998.95276	
13659	998.4385	998.67566	1000.34235	998.95276	
13660	998.4385	998.67566	1000.34235	998.95807	
13661	998.46674	998.65717	1000.34235	998.95807	
13662	998.46674	998.65717	1000.2661	998.9378	
13663	998.46674	998.65717	1000.2661	998.9378	
13664	998.4861	998.7297	1000.34796	998.89886	
13665	998.4861	998.7297	1000.34796	998.89886	
13666	998.49023	998.7297	1000.34796	998.9346	
13667	998.49023	998.6779	1000.2822	998.9346	
13668	998.50354	998.6779	1000.2822	998.9346	
13669	998.50354	998.6779	1000.2822	998.8761	
13670	998.4393	998.7113	1000.30194	998.8761	
13671	998.4393	998.7113	1000.30194	998.89026	
13672	998.4393	998.64935	1000.30194	998.89026	
13673	998.5177	998.64935	1000.3795	999.0018	
13674	998.5177	998.64935	1000.3795	999.0018	
13675	998.44025	998.64935	1000.3795	999.0018	
13676	998.44025	998.60284	1000.3404	999.0021	
13677	998.45605	998.60284	1000.3404	999.0021	
13678	998.45605	998.7028	1000.3404	999.0014	
13679	998.45605	998.7028	1000.4029	999.0014	
13680	998.5165	998.7028	1000.4029	998.99225	
13681	998.5165	998.7028	1000.4029	998.99225	
13682	998.49115	998.7062	1000.3861	998.99225	
13683	998.49115	998.7062	1000.3861	998.9484	
13684	998.53064	998.743	1000.4146	998.9484	
13685	998.53064	998.743	1000.4146	998.99457	
13686	998.40424	998.743	1000.4146	998.99457	
13687	998.40424	998.743	1000.33624	998.9863	
13688	998.40424	998.743	1000.33624	998.9863	
13689	998.4195	998.743	1000.33624	998.8826	
13690	998.4195	998.743	1000.3379	998.8826	
13691	998.5051	998.70874	1000.3379	998.8826	
13692	998.5051	998.70874	1000.3379	998.9327	
13693	998.4379	998.70874	1000.2869	998.9327	
13694	998.4379	998.7882	1000.2869	998.9166	
13695	998.4379	998.7882	1000.2869	998.9166	
13696	998.4363	998.7882	1000.34204	998.9252	
13697	998.4363	998.7432	1000.34204	998.9252	
13698	998.5201	998.7432	1000.34204	998.9252	
13699	998.5201	998.7432	1000.2615	998.95374	
13700	998.49207	998.6775	1000.2615	998.95374	
13701	998.49207	998.6775	1000.2615	998.9455	
13702	998.49207	998.6775	1000.3273	998.9455	
13703	998.4898	998.7854	1000.3273	999.02515	
13704	998.4898	998.7854	1000.3273	999.02515	
13705	998.4693	998.7854	1000.37604	999.02515	
13706	998.4693	998.6918	1000.37604	999.0133	
13707	998.5165	998.6918	1000.39526	999.0133	
13708	998.5165	998.69824	1000.39526	999.0034	
13709	998.46484	998.69824	1000.39526	999.0034	
13710	998.46484	998.69824	1000.39526	999.0034	
13711	998.46484	998.64825	1000.3934	999.0158	
13712	998.45056	998.64825	1000.3934	998.95575	
13713	998.45056	998.64825	1000.3245	998.95575	
13714	998.45374	998.6213	1000.3245	998.95575	
13715	998.45374	998.6213	1000.3245	998.977	
13716	998.41974	998.6213	1000.3574	998.977	
13717	998.41974	998.68634	1000.3574	998.98883	
13718	998.41974	998.68634	1000.3574	998.98883	
13719	998.4898	998.68634	1000.3224	998.9228	
13720	998.4898	998.6546	1000.3224	998.9228	
13721	998.4595	998.6546	1000.3224	998.9228	
13722	998.4595	998.6546	1000.3145	998.9622	
13723	998.4918	998.75195	1000.3145	998.9622	
13724	998.4918	998.75195	1000.3243	998.982	
13725	998.5703	998.75195	1000.3243	998.982	
13726	998.5703	998.6683	1000.3243	998.95776	
13727	998.5703	998.6683	1000.3297	998.95776	
13728	998.54236	998.6683	1000.3297	998.95776	
13729	998.54236	998.65045	1000.3297	998.8929	
13730	998.4914	998.65045	1000.2491	998.8929	
13731	998.4914	998.65045	1000.2491	998.98883	
13732	998.5184	998.6313	1000.2491	998.98883	
13733	998.5184	998.6313	1000.4025	998.95135	
13734	998.5184	998.6313	1000.4025	998.95135	
13735	998.55597	998.712	1000.4025	998.9103	
13736	998.55597	998.712	1000.3451	998.9103	
13737	998.48474	998.712	1000.3451	998.9103	
13738	998.48474	998.61993	1000.3451	998.97284	
13739	998.523	998.61993	1000.3752	998.97284	
13740	998.523	998.61993	1000.3752	998.95197	
13741	998.523	998.7064	1000.3752	998.95197	
13742	998.521	998.7064	1000.29614	998.99524	
13743	998.521	998.7064	1000.29614	998.99524	
13744	998.52924	998.6953	1000.33704	999.04224	
13745	998.52924	998.6953	1000.33704	999.04224	
13746	998.5912	998.6953	1000.33704	999.04224	
13747	998.5912	998.6749	1000.37854	999.0174	
13748	998.5912	998.6749	1000.37854	999.0174	
13749	998.4444	998.6749	1000.37854	998.95807	
13750	998.4444	998.644	1000.36633	998.95807	
13751	998.48346	998.644	1000.36633	998.9838	
13752	998.48346	998.644	1000.36633	998.9838	
13753	998.5547	998.7035	1000.36334	998.9838	
13754	998.5547	998.7035	1000.36334	999.0841	
13755	998.4993	998.7035	1000.36334	999.0841	
13756	998.4993	998.7597	1000.3062	999.02515	
13757	998.4993	998.7597	1000.3062	999.02515	
13758	998.47076	998.7597	1000.3062	998.99414	
13759	998.47076	998.7249	1000.3724	998.99414	
13760	998.6157	998.7249	1000.3724	998.99414	
13761	998.6157	998.7249	1000.3724	999.03094	
13762	998.49207	998.6576	1000.415	999.03094	
13763	998.49207	998.6576	1000.415	999.15393	
13764	998.49207	998.6576	1000.30963	999.15393	
13765	998.4614	998.6404	1000.30963	999.0403	
13766	998.4614	998.6404	1000.30963	999.0403	
13767	998.5128	998.6404	1000.38184	998.97723	
13768	998.5128	998.67926	1000.38184	998.97723	
13769	998.43823	998.67926	1000.38184	998.97723	
13770	998.43823	998.67926	1000.27136	998.9136	
13771	998.56287	998.5923	1000.27136	998.9136	
13772	998.56287	998.5923	1000.27136	998.99316	
13773	998.56287	998.5923	1000.37146	998.99316	
13774	998.45764	998.63293	1000.37146	999.0042	
13775	998.45764	998.63293	1000.37146	999.0042	
13776	998.37744	998.63293	1000.3089	999.0042	
13777	998.37744	998.70874	1000.3089	998.99603	
13778	998.4918	998.70874	1000.3089	998.99603	
13779	998.4918	998.70874	1000.3046	998.9669	
13780	998.4918	998.67303	1000.3046	998.9669	
13781	998.4318	998.67303	1000.35	998.99225	
13782	998.4318	998.67303	1000.35	998.99225	
13783	998.38763	998.60803	1000.35	998.9206	
13784	998.38763	998.60803	1000.30194	998.9206	
13785	998.51074	998.60803	1000.30194	998.9206	
13786	998.51074	998.7113	1000.30194	998.99414	
13787	998.5162	998.7113	1000.3701	998.99414	
13788	998.5162	998.7113	1000.3701	998.9238	
13789	998.5162	998.7256	1000.3701	998.9238	
13790	998.5044	998.7256	1000.26447	999.0299	
13791	998.5044	998.7256	1000.26447	999.0299	
13792	998.5078	998.61633	1000.26447	999.0299	
13793	998.5078	998.61633	1000.27924	998.98846	
13794	998.44904	998.61633	1000.27924	998.98846	
13795	998.44904	998.6051	1000.27924	999.0375	
13796	998.44904	998.6051	1000.3354	999.0375	
13797	998.4523	998.6051	1000.3354	999.02875	
13798	998.4523	998.66565	1000.3354	999.02875	
13799	998.41266	998.66565	1000.3576	998.94415	
13800	998.41266	998.66565	1000.3576	998.94415	
13801	998.47656	998.69275	1000.3122	998.94415	
13802	998.47656	998.69275	1000.3122	998.99414	
13803	998.6265	998.69275	1000.3122	998.99414	
13804	998.6265	998.7302	1000.3122	998.9984	
13805	998.6265	998.7302	1000.3122	998.9984	
13806	998.3923	998.7302	1000.3122	999.0121	
13807	998.3923	998.7299	1000.3122	999.0121	
13808	998.5099	998.7299	1000.31256	999.0121	
13809	998.5099	998.7299	1000.31256	998.96716	
13810	998.5078	998.6612	1000.4176	998.96716	
13811	998.5078	998.6612	1000.4176	998.9378	
13812	998.5078	998.6612	1000.4176	998.9378	
13813	998.5167	998.6907	1000.35913	998.9181	
13814	998.5167	998.6907	1000.35913	998.9181	
13815	998.5815	998.6907	1000.35913	998.9181	
13816	998.5815	998.6715	1000.32684	998.95105	
13817	998.5233	998.6715	1000.32684	998.95105	
13818	998.5233	998.6715	1000.32684	998.935	
13819	998.5233	998.6944	1000.3316	998.935	
13820	998.44635	998.6944	1000.3316	998.99023	
13821	998.44635	998.6944	1000.3316	998.99023	
13822	998.4822	998.6557	1000.2779	999.0573	
13823	998.4822	998.6557	1000.2779	999.0573	
13824	998.55615	998.6557	1000.2779	999.0573	
13825	998.55615	998.7083	1000.3446	999.00946	
13826	998.5635	998.7083	1000.3446	999.00946	
13827	998.5635	998.7083	1000.3446	998.97833	
13828	998.5635	998.771	1000.3934	998.97833	
13829	998.49274	998.771	1000.3934	999.0432	
